,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
6998,0.0640515300995131,4,PRKD1,0.6689496778025423,14.518202277265878,-18.264934506140037,-1.462611683715897,0.12914929994801916,SE,254,0.042381202867092314,9.686754463864597,0.003000020980834961,58.67920608035422,-18.40580291323326,0.14086840709322246,0.7074192199074346,0.9749394361156428
6999,0.18950967572049934,4,GCC2,0.6689496778025423,4.249196932816607,-236.6017884641319,-2.476553166838223,0.9662894491841314,SE,254,0.016872219239353493,0.7050246697211665,0.0020003318786621094,495.3529139963379,-237.62354124618167,1.0217527820497878,0.3121036048431116,0.9749394361156428
7000,0.09567472277101527,4,NGLY1,0.6689496778025423,9.391130399498694,-184.0657100427487,-2.1738682550453308,0.4174505751767029,SE,254,0.0407335730051164,4.715196016408616,0.0009999275207519531,390.2807571535715,-184.34722794232906,0.2815178995803649,0.5957080532251217,0.9749394361156428
7001,0.00401575619642036,4,P3H3,0.6689496778025423,246.41976730385383,-215.98779677648497,-1.6726705889922546,0.012530226291998183,SE,254,8.179697392256216,373455.07544069266,0.003000020980834961,454.1249306210441,-215.9893454665102,0.0015486900252312807,0.9686086331891346,0.9749394361156428
7002,0.28210282678243453,4,TAOK2,0.6689496778025423,2.5283967214755028,-213.85627998239002,-2.5378331221836143,1.3458037303874464,SE,254,0.013130111104054598,0.34498728393027034,0.0009999275207519531,449.8618970328542,-215.80520298913166,1.9489230067416372,0.1627029542891415,0.9749394361156428
7003,0.21483648183096227,4,DCAF12,0.6689496778025423,3.631135821207375,-191.0594886688966,-2.7414443069332646,1.2616687231960553,SE,254,0.013037149954164932,0.46446147936003246,0.0019998550415039062,404.26831440586733,-192.45791876374994,1.398430094853353,0.23698660083027945,0.9749394361156428
7004,0.018498302285438875,4,TRIP11,0.6689496778025423,52.716867528879135,-193.22432965857496,-2.489947513230994,0.11701023193194025,SE,254,0.463165745661973,1057.8605087585086,0.002000093460083008,408.59799638522406,-193.23632497556463,0.011995316989668936,0.9127875734673717,0.9749394361156428
7005,0.14488080415579246,4,DSG2,0.6689496778025423,5.864165533159862,-197.3051545081206,-2.563507654546788,0.8153980761328447,SE,254,0.584354218038973,35.484232920913875,0.0,416.75964608431536,-198.81903261558685,1.5138781074662404,0.2185482739527992,0.9749394361156428
7006,0.15258684945360101,4,CIAO1,0.6689496778025423,5.5178324198349955,-114.29266246987294,-1.3281480618969737,0.2390778751252425,SE,254,0.04408511354092457,2.483085528808507,0.003000020980834961,250.73466200782002,-114.75115079006014,0.4584883201872003,0.49833130737767173,0.9749394361156428
7007,0.3286149511561517,4,SYNPO,0.6689496778025423,2.0299005443622407,-26.321267156584696,-1.4500602639275277,0.47848643256591133,SE,254,0.008004166815752412,0.1829626964132511,0.0009999275207519531,74.79187138124354,-29.28550662654831,2.9642394699636156,0.08512447843810478,0.8560015460498569
7008,0.2863222207668414,4,ZNF335,0.6689496778025423,2.4764954495880787,-184.62747254984495,-1.9042397208610764,0.7871154193070798,SE,254,0.019113492141213793,0.49488774302137495,0.0010001659393310547,391.40428216776405,-186.01633289641723,1.3888603465722724,0.23859765409597167,0.9749394361156428
7009,0.17963234355049057,4,FAM96B,0.6689496778025423,4.537476690271108,-227.34031563979192,-2.539526194916627,0.9656653433432334,SE,254,0.019009735680275267,0.8529580328016027,0.0019998550415039062,476.829968347658,-228.19012363591213,0.8498079961202052,0.3566066604021785,0.9749394361156428
7010,0.29730761868608574,4,NDC1,0.6689496778025423,2.3482785964214146,-140.8103027859649,-2.1299774672712064,0.9703571196754028,SE,254,0.00913025696440534,0.22800576217048316,0.0,303.76994264000393,-143.3322528777668,2.521950091801898,0.11227166678648792,0.9379732890450514
7011,0.0735111775941241,4,PSMD14,0.6689496778025423,12.522101436482755,-189.99388050682728,-2.757683608545933,0.5214601625632462,SE,254,0.0822678936238639,14.811789992354816,0.0019998550415039062,402.1370980817287,-190.13575665751674,0.14187615068945547,0.706422942820093,0.9749394361156428
7012,0.0906815217963017,4,KIRREL,0.6689496778025423,9.96294263970756,-161.48152516213224,-1.6193712838195864,0.2274549381194059,SE,254,0.03834143133119327,4.847066929846255,0.0009999275207519531,345.11238739233863,-161.76485467828977,0.2833295161575222,0.5945271918265524,0.9749394361156428
7013,0.42581101320526893,4,IL6ST,0.6689496778025423,1.3397642396751732,-280.3561950131957,-4.3658574957934855,5.084745032412973,SE,254,0.009996504785928423,0.19393095719635228,0.0009999275207519531,582.8617270944656,-283.85562927012,3.499434256924303,0.06138979723198612,0.7631355234903284
7014,0.2584579948699503,4,SLCO2B1,0.6689496778025423,2.8505994660994483,-196.42969724963442,-1.7038749636088815,0.6044596592882469,SE,254,0.013248544499970049,0.38119659697390695,0.0009999275207519531,415.008731567343,-198.16525248311746,1.7355552334830406,0.18770299491787568,0.9749394361156428
7015,0.08286781120869488,4,CDK11B,0.6689496778025423,10.996044317521331,-218.09410763040395,-2.3744630461120266,0.44121723248865424,SE,254,0.04351910461305252,6.393152547977771,0.0010001659393310547,458.33755232888205,-218.28018562936205,0.18607799895809762,0.6662011107293547,0.9749394361156428
7016,0.24782609761680358,4,IGSF22,0.6689496778025423,3.015515991101233,13.691101674639839,-1.3869398943826032,0.3553897168038537,SE,254,0.009014269609180448,0.2715961670193346,0.0009999275207519531,-5.232866281205531,11.675522894683724,2.0155787799561153,0.15569189014035745,0.9749394361156428
7017,0.6020953221574747,4,LTF,0.6689496778025423,0.6566050294209745,-253.80317564558425,-1.902562109441266,1.4003907442567551,SE,254,0.0038523069157225666,0.07717910190822702,0.0,529.7556883592426,-264.7222272392772,10.919051593692927,0.0009518032373999619,0.07343615216177563
7018,0.2649038856964274,4,AL589743.1,0.6689496778025423,2.7570599628062866,-113.78239055408946,-1.7656784246571458,0.6201177360848181,SE,254,0.00828077047192308,0.2320779874017295,0.0019998550415039062,249.71411817625307,-116.11919936127681,2.336808807187353,0.12634815206301364,0.9656395914155559
7019,0.2812798337995201,4,TRAPPC12,0.6689496778025423,2.5387015438637643,-234.03467152398588,-2.120773530502769,0.9807922485724504,SE,254,0.021186551555001872,0.5582896084260809,0.002000093460083008,490.2186801160459,-235.35255351830915,1.3178819943232725,0.250972520484927,0.9749394361156428
7020,0.25699553312641504,4,DSCR3,0.6689496778025423,2.872475036292611,-42.686236302638264,-1.3961025076074327,0.3772220028803585,SE,254,0.00997823252784516,0.2888673091763635,0.0010001659393310547,107.52180967335067,-44.46190554583481,1.7756692431965462,0.18268201891073155,0.9749394361156428
7021,0.26892944201933566,4,CATSPERB,0.6689496778025423,2.7009177351252998,-119.48224941601646,-2.2486726012397855,0.9941424029034999,SE,254,0.009976861750567381,0.2752243689650863,0.0009999275207519531,261.11383590010706,-121.38753892435975,1.9052895083432873,0.16748744783274228,0.9749394361156428
