,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
4930,2.060384346496863e-09,4,Sik1,0.3573041421534381,485165195.4097903,176.25966252619082,0.24486900437581371,1.5068534674599285e-10,SE,236,9.764306223317906,1.665407298505903e+18,0.0,-330.6639978322792,176.2586002028932,0.0010623232976172403,0.9739989116845343,0.9739989515682185
4931,2.060384346496863e-09,4,Dak,0.3573041421534381,485165195.4097903,136.08183098726158,0.39717795454821897,3.6323599813821894e-10,SE,236,7.651015895813918,1.3049629356609254e+18,0.0009999275207519531,-250.3083347544207,136.08076866405617,0.001062323205417215,0.9739989128124641,0.9739989515682185
4932,0.9999545851821737,4,Tcirg1,0.3573041421534381,4.5399929762484854e-05,50.832601909675134,0.7157493291956563,0.5095023157958144,SE,236,7.496476758607044,2632206083.589187,0.0009999275207519531,-79.80987659924783,50.334882527819616,0.4977193818555179,0.48050392366402006,0.9739989515682185
4933,0.9999545851821737,4,Grk5,0.3573041421534381,4.5399929762484854e-05,175.60139715497615,0.44367787371793743,0.1943705954722594,SE,236,56.55135003802663,19856635643.53584,0.0,-329.3474670898499,175.3955408059105,0.2058563490656411,0.6500347245510117,0.9739989515682185
4934,0.5060391724820386,4,Fig4,0.3573041421534381,0.9757672852336929,24.398763084781734,0.3613697737271804,0.08740891430411549,SE,236,71.38327681569936,1337.3711463790473,0.0009999275207519531,-26.942198949461027,24.284277613068014,0.1144854717137207,0.7350941604834794,0.9739989515682185
4935,0.49731804636811894,4,Nr2c2,0.3573041421534381,1.0104084185281745,84.84420177010958,0.18772376114401054,0.030995154304590107,SE,236,359.61934591310745,6736.254800323974,0.0010001659393310547,-147.8330763201167,84.83537073067527,0.008831039434312515,0.9251301198713341,0.9739989515682185
4936,0.9999545851821737,4,Tmem97,0.3573041421534381,4.5399929762484854e-05,82.27153558485895,0.23268374834870678,0.07901697195325777,SE,236,423.38453815931143,148661216853.05582,0.0009999275207519531,-142.68774394961545,82.19474334245837,0.07679224240058602,0.7816924704927414,0.9739989515682185
4937,2.060384346496863e-09,4,Smg9,0.3573041421534381,485165195.4097903,2.6704704001585924,-0.36834765442143147,3.976370548176259e-10,SE,236,18.29118612856273,3.1197582480660096e+18,0.0009999275207519531,16.514386419785257,2.669408076668617,0.0010623234899753697,0.9739989093313196,0.9739989515682185
4938,2.0603843464968632e-09,4,4930545L23Rik,0.3573041421534381,485165195.4097903,350.8347225846396,0.46956368897977574,4.6063554437840105e-10,SE,236,285.732383763421,4.873472691820123e+19,0.0,-679.8141179491768,350.83366026076106,0.001062323878556981,0.973998904577604,0.9739989515682185
4939,0.503047521706492,4,Limk1,0.3573041421534381,0.9875150603856158,5.436375255648272,-0.10691965371061919,0.03365313921099335,SE,236,399.65451702786464,7486.277276215447,0.0009999275207519531,10.982576708805897,5.382689363120676,0.05368589252759648,0.8167693509522195,0.9739989515682185
4940,2.060384346496863e-09,4,C030039L03Rik,0.3573041421534381,485165195.4097903,351.16765658196573,0.5239634708689903,5.720186873147592e-10,SE,236,67.9384346129203,1.158762970616635e+19,0.0,-680.479985943829,351.1665942582244,0.001062323741336968,0.9739989062562857,0.9739989515682185
4941,2.0603843464968632e-09,4,Emcn,0.3573041421534381,485165195.4097903,83.52890542342948,0.5457942519001553,6.734579717566298e-10,SE,236,53.64283847986667,9.149362245890986e+18,0.0010001659393310547,-145.2024836267565,83.5278430997227,0.0010623237067761693,0.9739989066790855,0.9739989515682185
4942,2.060384346496863e-09,4,Klhl4,0.3573041421534381,485165195.4097903,185.18710485122438,0.3339801244841706,2.550291365358363e-10,SE,236,8.998784615409788,1.5348393663030405e+18,0.0009999275207519531,-348.5188824823463,185.18604252795643,0.0010623232679449757,0.9739989120475302,0.9739989515682185
4943,2.0603843464968632e-09,4,Stat5a,0.3573041421534381,485165195.4097903,118.94256073046336,0.07593505938491102,5.592743783080671e-11,SE,236,3.2890348064482633,5.609802116424825e+17,0.0009999275207519531,-216.02979424082426,118.94149840768125,0.0010623227821042747,0.9739989179910674,0.9739989515682185
4944,2.0603843464968632e-09,4,Zdbf2,0.3573041421534381,485165195.4097903,317.467594150748,0.44098000045338115,4.090074413368626e-10,SE,236,48.31956687094031,8.241421099159645e+18,0.0,-613.0798610813936,317.4665318270583,0.0010623236897231436,0.9739989068877039,0.9739989515682185
4945,2.0603843464968632e-09,4,Smagp,0.3573041421534381,485165195.4097903,239.51946317917918,0.26802916384613085,1.6392487407930335e-10,SE,236,15.533519748742993,2.649408628670769e+18,0.0010001659393310547,-457.18359913825594,239.51840085573343,0.0010623234457511899,0.9739989098723364,0.9739989515682185
4946,2.0603843464968632e-09,4,Gtf2b,0.3573041421534381,485165195.4097903,-51.691843707148564,-0.9466582425757692,2.03414625119545e-09,SE,236,24.903003699575006,4.2474747480726794e+18,0.0009999275207519531,125.23901463439957,-51.692906030712436,0.0010623235638718143,0.9739989084273069,0.9739989515682185
4947,2.060384346496863e-09,4,Emilin2,0.3573041421534381,485165195.4097903,195.46774188532027,0.13418457191137395,6.013841666788244e-11,SE,236,165.41690458893703,2.8213629713987006e+19,0.0,-369.0801565505381,195.46667956148218,0.0010623238380844668,0.9739989050727247,0.9739989515682185
4948,2.060384346496863e-09,4,Cth,0.3573041421534381,485165195.4097903,183.2110916552242,0.5826141070335724,7.251830183327756e-10,SE,236,2.7826257940949497,4.7460671557285645e+17,0.0,-344.566856090346,183.21002933254914,0.001062322675068117,0.9739989193004955,0.9739989515682185
4949,0.9999545851821737,4,Arrdc3,0.3573041421534381,4.5399929762484854e-05,-3.2962018445572454,0.32873825307321525,0.1597355826321647,SE,236,53246.58951078036,18696249098738.168,0.0009999275207519531,28.447730909216933,-3.4307379004459335,0.1345360558886881,0.7137744961549773,0.9739989515682185
4950,2.060384346496863e-09,4,Tmem252,0.3573041421534381,485165195.4097903,270.5797856325107,0.463219322040695,4.5444979484237064e-10,SE,236,13.615948802917158,2.3223463084667187e+18,0.0009999275207519531,-519.304244044919,270.57872330910317,0.0010623234075524124,0.9739989103396415,0.9739989515682185
